"","EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"2016","LM0285","E57aHKP","E5",15.65,15.92,98.3040201005025,0.77,7,"primary"
"2017","LM0285","E57aQSW","E5",15.02,15.92,94.3467336683417,0,8,"primary"
"2018","LM0285","E57aEIS","E5",NA,15.92,NA,0,9,"primary"
"2019","LM0285","E57aDEQ","E5",NA,15.92,NA,0,10,"primary"
"2020","LM0285","E57aLNO","E5",NA,15.92,NA,0,11,"primary"
"2021","LM0286","E57aMOR","E5",15.42,15.42,100,2.13,0,"primary"
"2022","LM0286","E57aEVX","E5",15.38,15.42,99.7405966277562,0,1,"primary"
"2023","LM0286","E57aITY","E5",15.42,15.42,100,0,2,"primary"
"2024","LM0286","E57aCDR","E5",14.83,15.42,96.1738002594034,1.74,3,"primary"
"2025","LM0286","E57aIPZ","E5",13.87,15.42,89.9481193255512,1.21,4,"primary"
"2026","LM0286","E57aCDM","E5",14.44,15.42,93.6446173800259,0.66,5,"primary"
"2027","LM0286","E57aCHJ","E5",14.8,15.42,95.9792477302205,1.29,6,"primary"
"2028","LM0286","E57aCDK","E5",16.46,15.42,106.74448767834,1.3,7,"primary"
"2029","LM0286","E57aGOW","E5",15.45,15.42,100.194552529183,2.11,8,"primary"
"2030","LM0286","E57aGMU","E5",NA,15.42,NA,0,9,"primary"
"2031","LM0286","E57aAIY","E5",NA,15.42,NA,0,10,"primary"
"2032","LM0286","E57aKSY","E5",NA,15.42,NA,0,11,"primary"
"2033","LM0287","E57aBET","E5",19.81,19.81,100,0.73,0,"primary"
"2034","LM0287","E57aHSX","E5",19.16,19.81,96.7188288743059,0,1,"primary"
"2035","LM0287","E57aDJR","E5",19.16,19.81,96.7188288743059,0,2,"primary"
"2036","LM0287","E57aDJL","E5",18.9,19.81,95.4063604240283,2,3,"primary"
"2037","LM0287","E57aJPT","E5",18.07,19.81,91.2165572942958,1.04,4,"primary"
"2038","LM0287","E57aADV","E5",17.18,19.81,86.7238768298839,0.22,5,"primary"
"2039","LM0287","E57aGLQ","E5",18.18,19.81,91.7718324078748,0.63,6,"primary"
"2040","LM0287","E57aADY","E5",19.75,19.81,99.6971226653205,1.04,7,"primary"
"2041","LM0287","E57aMPS","E5",19.72,19.81,99.5456839979808,1.77,8,"primary"
"2042","LM0287","E57aGKO","E5",NA,19.81,NA,0,9,"primary"
"2043","LM0287","E57aFGU","E5",NA,19.81,NA,0,10,"primary"
"2044","LM0287","E57aGHK","E5",NA,19.81,NA,0,11,"primary"
"2045","LM0288","E57aBHU","E5",17.29,17.29,100,1.49,0,"primary"
"2046","LM0288","E57aHRX","E5",16.81,17.29,97.2238288027762,0,1,"primary"
"2047","LM0288","E57aBJW","E5",16.88,17.29,97.6286871023713,0,2,"primary"
"2048","LM0288","E57aFRU","E5",16.1,17.29,93.1174089068826,1.24,3,"primary"
"2049","LM0288","E57aBPW","E5",15.64,17.29,90.4569115095431,1.52,4,"primary"
"2050","LM0288","E57aDNW","E5",15.72,17.29,90.9196067090804,0.15,5,"primary"
"2051","LM0288","E57aHOQ","E5",16.69,17.29,96.5297860034702,0.66,6,"primary"
"2052","LM0288","E57aBTX","E5",17.14,17.29,99.1324465008676,0.95,7,"primary"
"2053","LM0288","E57aCGK","E5",16.9,17.29,97.7443609022556,0.77,8,"primary"
"2054","LM0288","E57aIPX","E5",NA,17.29,NA,0,9,"primary"
"2055","LM0288","E57aEKX","E5",NA,17.29,NA,0,10,"primary"
"2056","LM0288","E57aDGI","E5",NA,17.29,NA,0,11,"primary"
"2057","LM0289","E57aFPX","E5",19.44,19.44,100,1.69,0,"primary"
"2058","LM0289","E57aGKW","E5",18.93,19.44,97.3765432098765,0,1,"primary"
"2059","LM0289","E57aJQX","E5",19.13,19.44,98.4053497942387,0,2,"primary"
"2060","LM0289","E57aISV","E5",18.34,19.44,94.3415637860082,1.52,3,"primary"
"2061","LM0289","E57aJTU","E5",19.13,19.44,98.4053497942387,1.92,4,"primary"
"2062","LM0289","E57aCRX","E5",18.67,19.44,96.0390946502058,1.32,5,"primary"
"2063","LM0289","E57aQUZ","E5",17.89,19.44,92.0267489711934,1.32,6,"primary"
"2064","LM0289","E57aCDH","E5",17.8,19.44,91.5637860082305,1.01,7,"primary"
"2065","LM0289","E57aJST","E5",17.75,19.44,91.3065843621399,1.41,8,"primary"
"2066","LM0289","E57aMNX","E5",NA,19.44,NA,0,9,"primary"
"2067","LM0289","E57aHST","E5",NA,19.44,NA,0,10,"primary"
"2068","LM0289","E57aATV","E5",NA,19.44,NA,0,11,"primary"
"2069","LM0291","E57aBGW","E5",16.53,16.53,100,0.95,0,"primary"
"2070","LM0291","E57aOUZ","E5",16.39,16.53,99.1530550514217,0,1,"primary"
"2071","LM0291","E57aCRT","E5",16.96,16.53,102.601330913491,0,2,"primary"
"2072","LM0291","E57aJSX","E5",16.83,16.53,101.814882032668,1.03,3,"primary"
"2073","LM0291","E57aJRY","E5",15.75,16.53,95.2813067150635,0.67,4,"primary"
"2074","LM0291","E57aAFL","E5",15.88,16.53,96.0677555958863,0.3,5,"primary"
"2075","LM0291","E57aKMT","E5",16.39,16.53,99.1530550514217,0.46,6,"primary"
"2076","LM0291","E57aCGM","E5",16.67,16.53,100.846944948578,0.94,7,"primary"
"2077","LM0291","E57aGLS","E5",16.25,16.53,98.3061101028433,0.68,8,"primary"
"2078","LM0291","E57aGTZ","E5",NA,16.53,NA,0,9,"primary"
"2079","LM0291","E57aJQU","E5",NA,16.53,NA,0,10,"primary"
"2080","LM0291","E57aJNT","E5",NA,16.53,NA,0,11,"primary"
"2081","LM0292","E57aFMN","E5",20.56,20.56,100,1.69,0,"primary"
"2082","LM0292","E57aNTW","E5",20.57,20.56,100.048638132296,0,1,"primary"
"2083","LM0292","E57aDJS","E5",21.11,20.56,102.675097276265,0,2,"primary"
"2084","LM0292","E57aCLX","E5",21.27,20.56,103.453307392996,1.53,3,"primary"
"2085","LM0292","E57aBJO","E5",20.29,20.56,98.6867704280156,1.43,4,"primary"
"2086","LM0292","E57aQRZ","E5",19.77,20.56,96.1575875486381,0.83,5,"primary"
"2087","LM0292","E57aAHK","E5",21.2,20.56,103.112840466926,1.31,6,"primary"
"2088","LM0292","E57aAJP","E5",21.88,20.56,106.420233463035,1.38,7,"primary"
"2089","LM0292","E57aJQV","E5",21.77,20.56,105.885214007782,1.69,8,"primary"
"2090","LM0292","E57aEGK","E5",NA,20.56,NA,0,9,"primary"
"2091","LM0292","E57aGJQ","E5",NA,20.56,NA,0,10,"primary"
"2092","LM0292","E57aBIM","E5",NA,20.56,NA,0,11,"primary"
"2093","LM0293","E57aEMW","E5",16.94,16.94,100,1.63,0,"primary"
"2094","LM0293","E57aJRU","E5",16.89,16.94,99.7048406139315,0,1,"primary"
"2095","LM0293","E57aGNW","E5",17.66,16.94,104.250295159386,0,2,"primary"
"2096","LM0293","E57aTVW","E5",16.95,16.94,100.059031877214,1.36,3,"primary"
"2097","LM0293","E57aEUY","E5",15.87,16.94,93.6835891381346,0.53,4,"primary"
"2098","LM0293","E57aLPR","E5",15.76,16.94,93.0342384887839,0.39,5,"primary"
"2099","LM0293","E57aGNY","E5",16.4,16.94,96.8122786304604,0.58,6,"primary"
"2100","LM0293","E57aXYZ","E5",16.93,16.94,99.9409681227863,1.56,7,"primary"
"2101","LM0293","E57aCPV","E5",16.79,16.94,99.1145218417946,1.63,8,"primary"
"2102","LM0293","E57aEQX","E5",NA,16.94,NA,0,9,"primary"
"2103","LM0293","E57aARS","E5",NA,16.94,NA,0,10,"primary"
"2104","LM0293","E57aBDU","E5",NA,16.94,NA,0,11,"primary"
"2105","LM0294","E57aQXZ","E5",13.66,13.66,100,1.58,0,"primary"
"2106","LM0294","E57aCLY","E5",13.63,13.66,99.7803806734993,0,1,"primary"
"2107","LM0294","E57aJNQ","E5",13.22,13.66,96.7789165446559,0,2,"primary"
"2108","LM0294","E57aCVZ","E5",13.4,13.66,98.0966325036603,0.89,3,"primary"
"2109","LM0294","E57aLTX","E5",13.09,13.66,95.8272327964861,0.52,4,"primary"
"2110","LM0294","E57aFMR","E5",12.95,13.66,94.8023426061493,0.35,5,"primary"
"2111","LM0294","E57aAFS","E5",12.88,13.66,94.289897510981,0.58,6,"primary"
"2112","LM0294","E57aEFP","E5",13.51,13.66,98.9019033674963,0.86,7,"primary"
"2113","LM0294","E57aFMW","E5",12.88,13.66,94.289897510981,0.71,8,"primary"
"2114","LM0294","E57aNVY","E5",NA,13.66,NA,0,9,"primary"
"2115","LM0294","E57aNQU","E5",NA,13.66,NA,0,10,"primary"
"2116","LM0294","E57aFGX","E5",NA,13.66,NA,0,11,"primary"
"2117","LM0295","E57aADX","E5",17.12,17.12,100,2,0,"primary"
"2118","LM0295","E57aBJL","E5",17.4,17.12,101.635514018692,0,1,"primary"
"2119","LM0295","E57aBIJ","E5",18.01,17.12,105.198598130841,0,2,"primary"
"2120","LM0295","E57aGSY","E5",17.52,17.12,102.336448598131,1.65,3,"primary"
"2121","LM0295","E57aAER","E5",16.54,17.12,96.6121495327103,1.56,4,"primary"
"2122","LM0295","E57aCNV","E5",16.95,17.12,99.0070093457944,1.06,5,"primary"
"2123","LM0295","E57aADL","E5",16.79,17.12,98.072429906542,1.07,6,"primary"
"2124","LM0295","E57aLWY","E5",17.37,17.12,101.460280373832,0.97,7,"primary"
"2125","LM0295","E57aDQR","E5",17.18,17.12,100.35046728972,1.38,8,"primary"
"2126","LM0295","E57aAVW","E5",NA,17.12,NA,0,9,"primary"
"2127","LM0295","E57aMOQ","E5",NA,17.12,NA,0,10,"primary"
"2128","LM0295","E57aACS","E5",NA,17.12,NA,0,11,"primary"
"2129","LM0227","E57bxINO","E7",23.86,23.86,100,2.11,0,"challenge"
"2130","LM0228","E57bxEJN","E7",21.23,21.23,100,1.24,0,"challenge"
"2131","LM0229","E57bxDKR","E7",19.06,19.06,100,1.4,0,"challenge"
"2132","LM0231","E57bxBOY","E7",20.69,20.69,100,2.11,0,"challenge"
"2133","LM0232","E57bxDIW","E7",26.37,26.37,100,1.1,0,"challenge"
"2134","LM0233","E57bxDUZ","E7",29.77,29.77,100,2.85,0,"challenge"
"2135","LM0234","E57bxJPX","E7",32.76,32.76,100,1.36,0,"challenge"
"2136","LM0235","E57bxFJS","E7",19.58,19.58,100,0.99,0,"challenge"
"2137","LM0236","E57bxAGN","E7",26.25,26.25,100,1.21,0,"challenge"
"2138","LM0238","E57bxILM","E7",27.39,27.39,100,3.28,0,"challenge"
"2139","LM0239","E57bxEIQ","E7",19.41,19.41,100,1.94,0,"challenge"
"2140","LM0240","E57bxHKW","E7",20.45,20.45,100,1.03,0,"challenge"
"2141","LM0247","E57bxBVZ","E7",27.13,27.13,100,3.22,0,"challenge"
"2142","LM0248","E57bxAFY","E7",23.46,23.46,100,0.67,0,"challenge"
"2143","LM0249","E57bxASZ","E7",26.1,26.1,100,0.74,0,"challenge"
"2144","LM0251","E57bxGSZ","E7",23.16,23.16,100,0.69,0,"challenge"
"2145","LM0254","E57bxBCP","E7",22.32,22.32,100,3.26,0,"challenge"
"2146","LM0255","E57bxDPW","E7",18.26,18.26,100,1.07,0,"challenge"
"2147","LM0256","E57bxIJY","E7",29.15,29.15,100,1.77,0,"challenge"
"2148","LM0257","E57bxCJP","E7",22.75,22.75,100,2.32,0,"challenge"
"2149","LM0258","E57bxHJU","E7",19.74,19.74,100,1.25,0,"challenge"
"2150","LM0259","E57bxALR","E7",28.89,28.89,100,1.64,0,"challenge"
"2151","LM0260","E57byCKT","E7",29.02,29.02,100,1.21,0,"challenge"
"2152","LM0261","E57bxDLN","E7",20.09,20.09,100,0.77,0,"challenge"
"2153","LM0262","E57byHQZ","E7",21.13,21.13,100,1.08,0,"challenge"
"2154","LM0263","E57byLNO","E7",21.25,21.25,100,1.45,0,"challenge"
"2155","LM0264","E57bxELV","E7",17.88,17.88,100,0.66,0,"challenge"
"2156","LM0265","E57byDKM","E7",26.43,26.43,100,1.39,0,"challenge"
"2157","LM0266","E57bxDJP","E7",23.94,23.94,100,1.67,0,"challenge"
"2158","LM0268","E57bxKWX","E7",20.84,20.84,100,2.33,0,"challenge"
"2159","LM0269","E57byBIW","E7",21.6,21.6,100,1,0,"challenge"
"2160","LM0270","E57byGQU","E7",23.89,23.89,100,1.91,0,"challenge"
"2161","LM0271","E57bxCKO","E7",24.25,24.25,100,1.39,0,"challenge"
"2162","LM0272","E57byAOT","E7",22.77,22.77,100,0.83,0,"challenge"
"2163","LM0273","E57byAHV","E7",21.7,21.7,100,1.82,0,"challenge"
"2164","LM0275","E57byIJP","E7",20.83,20.83,100,1.2,0,"challenge"
"2165","LM0276","E57byPQT","E7",29.59,29.59,100,1.74,0,"challenge"
"2166","LM0277","E57byELQ","E7",23.88,23.88,100,0.78,0,"challenge"
"2167","LM0278","E57byILR","E7",20.88,20.88,100,2,0,"challenge"
"2168","LM0279","E57byBNQ","E7",21.35,21.35,100,1.09,0,"challenge"
"2169","LM0280","E57byIMP","E7",17.57,17.57,100,1.28,0,"challenge"
"2170","LM0282","E57byRWZ","E7",30.09,30.09,100,2.25,0,"challenge"
"2171","LM0283","E57byJMO","E7",19.1,19.1,100,1.31,0,"challenge"
"2172","LM0284","E57byLOR","E7",22.39,22.39,100,1.27,0,"challenge"
"2173","LM0285","E57byCRV","E7",19.43,19.43,100,1.49,0,"challenge"
"2174","LM0286","E57byGXY","E7",19.07,19.07,100,2.27,0,"challenge"
"2175","LM0287","E57byHKV","E7",18.83,18.83,100,0.95,0,"challenge"
"2176","LM0288","E57byCOP","E7",19.74,19.74,100,2.29,0,"challenge"
"2177","LM0289","E57byDIP","E7",23.93,23.93,100,1.61,0,"challenge"
"2178","LM0291","E57byGIR","E7",24.85,24.85,100,1.76,0,"challenge"
"2179","LM0292","E57byEGK","E7",22.15,22.15,100,1.24,0,"challenge"
"2180","LM0293","E57byILQ","E7",20.74,20.74,100,1.38,0,"challenge"
"2181","LM0294","E57byCHL","E7",17.02,17.02,100,0.92,0,"challenge"
"2182","LM0295","E57byDEK","E7",21.31,21.31,100,1.14,0,"challenge"
"2183","LM0293","E57byATW","E7",19.85,20.74,95.7087753134041,1.39,1,"challenge"
"2184","LM0236","E57bxTXZ","E7",23.35,26.25,88.95,1.7,1,"challenge"
"2185","LM0251","E57bxKNZ","E7",21.85,23.16,94.34,0.93,1,"challenge"
"2186","LM0266","E57bxJTV","E7",22.67,23.94,94.7,1.28,1,"challenge"
"2187","LM0268","E57bxCPW","E7",19.76,20.84,94.82,1.96,1,"challenge"
"2188","LM0295","E57byADF","E7",20.37,21.31,95.58892539,1.47,1,"challenge"
"2189","LM0270","E57byOSZ","E7",22.92,23.89,95.93972373,1.62,1,"challenge"
"2190","LM0273","E57byOSX","E7",20.87,21.7,96.17511521,2.07,1,"challenge"
"2191","LM0229","E57bxABG","E7",18.38,19.06,96.43,1.63,1,"challenge"
"2192","LM0258","E57bxOPZ","E7",19.18,19.74,97.16,1.55,1,"challenge"
"2193","LM0279","E57byHIY","E7",20.86,21.35,97.70491803,1.46,1,"challenge"
"2194","LM0284","E57byFMN","E7",21.88,22.39,97.72219741,1.86,1,"challenge"
"2195","LM0234","E57bxGHS","E7",32.07,32.76,97.89,1.93,1,"challenge"
"2196","LM0257","E57bxBEF","E7",22.37,22.75,98.33,1.53,1,"challenge"
"2197","LM0247","E57bxHOY","E7",26.69,27.13,98.38,3.74,1,"challenge"
"2198","LM0261","E57bxCLZ","E7",19.81,20.09,98.61,1.16,1,"challenge"
"2199","LM0289","E57byAKL","E7",23.6,23.93,98.62097785,1.75,1,"challenge"
"2200","LM0248","E57bxAFN","E7",23.14,23.46,98.64,0.92,1,"challenge"
"2201","LM0265","E57byPQY","E7",26.11,26.43,98.78925463,2.34,1,"challenge"
"2202","LM0292","E57byBLW","E7",21.89,22.15,98.8261851,1.26,1,"challenge"
"2203","LM0285","E57byACW","E7",19.26,19.43,99.12506433,1.67,1,"challenge"
"2204","LM0235","E57bxHKM","E7",19.41,19.58,99.13,0.86,1,"challenge"
"2205","LM0272","E57byEWX","E7",22.6,22.77,99.2534036,1.83,1,"challenge"
"2206","LM0227","E57bxFJW","E7",23.8,23.86,99.75,0.76,1,"challenge"
"2207","LM0288","E57byLPW","E7",19.7,19.74,99.79736575,1.9,1,"challenge"
"2208","LM0291","E57byEMP","E7",24.8,24.85,99.79879276,1.69,1,"challenge"
"2209","LM0233","E57bxFKW","E7",29.75,29.77,99.93,1.92,1,"challenge"
"2210","LM0249","E57bxIMU","E7",26.09,26.1,99.96,1.62,1,"challenge"
"2211","LM0271","E57bxHKT","E7",24.24,24.25,99.96,2.07,1,"challenge"
"2212","LM0294","E57byRSW","E7",17.06,17.02,100.2350176,1,1,"challenge"
"2213","LM0256","E57bxAGS","E7",29.26,29.15,100.38,1.74,1,"challenge"
"2214","LM0280","E57byOSY","E7",17.68,17.57,100.6260672,2.67,1,"challenge"
"2215","LM0238","E57bxGIQ","E7",21.56,21.39,100.79,1.58,1,"challenge"
"2216","LM0277","E57byADS","E7",24.07,23.88,100.7956449,1.69,1,"challenge"
"2217","LM0254","E57bxIUV","E7",22.54,22.32,100.99,2.5,1,"challenge"
"2218","LM0255","E57bxAIR","E7",18.44,18.26,100.99,1.41,1,"challenge"
"2219","LM0287","E57byDFL","E7",19.02,18.83,101.0090281,1.46,1,"challenge"
"2220","LM0283","E57byKPU","E7",19.4,19.1,101.5706806,1.5,1,"challenge"
"2221","LM0282","E57byGLS","E7",30.62,30.09,101.7613825,2.34,1,"challenge"
"2222","LM0262","E57byHKS","E7",21.53,21.13,101.8930431,1.38,1,"challenge"
"2223","LM0286","E57byDGQ","E7",19.47,19.07,102.0975354,2.2,1,"challenge"
"2224","LM0240","E57bxBDI","E7",20.89,20.45,102.15,2.3,1,"challenge"
"2225","LM0239","E57bxGVW","E7",19.84,19.41,102.22,1.82,1,"challenge"
"2226","LM0264","E57bxAJT","E7",18.3,17.88,102.35,0.82,1,"challenge"
"2227","LM0263","E57byAKS","E7",21.82,21.25,102.6823529,2.22,1,"challenge"
"2228","LM0232","E57bxHNS","E7",27.09,26.37,102.73,2.18,1,"challenge"
"2229","LM0259","E57bxFGV","E7",29.68,28.89,102.73,2.19,1,"challenge"
"2230","LM0260","E57byRSU","E7",29.82,29.02,102.7567195,1.82,1,"challenge"
"2231","LM0269","E57byHJW","E7",22.21,21.6,102.8240741,1.05,1,"challenge"
"2232","LM0231","E57bxCIK","E7",21.41,20.69,103.48,1.13,1,"challenge"
"2233","LM0275","E57byGPT","E7",21.63,20.83,103.8406145,1.01,1,"challenge"
"2234","LM0276","E57byABW","E7",30.73,29.59,103.8526529,2.22,1,"challenge"
"2235","LM0278","E57byLMV","E7",21.71,20.88,103.9750958,1.67,1,"challenge"
"2236","LM0228","E57bxFHT","E7",23.4,21.23,110.22,1.28,1,"challenge"
"2237","LM0268","E57bxEIU","E7",19.69,20.84,94.48,1.14,2,"challenge"
"2238","LM0251","E57bxDOT","E7",21.89,23.16,94.52,1.18,2,"challenge"
"2239","LM0248","E57bxFJR","E7",22.28,23.46,94.97,1,2,"challenge"
"2240","LM0273","E57byGTV","E7",20.67,21.7,95.25345622,1.82,2,"challenge"
"2241","LM0289","E57byKQZ","E7",22.84,23.93,95.44504806,1.81,2,"challenge"
"2242","LM0266","E57bxJUV","E7",23.01,23.94,96.12,1.18,2,"challenge"
"2243","LM0295","E57byCGI","E7",20.51,21.31,96.24589395,2.07,2,"challenge"
"2244","LM0293","E57byJNY","E7",19.98,20.74,96.33558341,1.39,2,"challenge"
"2245","LM0283","E57byFJN","E7",18.42,19.1,96.43979058,1.7,2,"challenge"
"2246","LM0247","E57bxFHS","E7",26.45,27.13,97.49,1.73,2,"challenge"
"2247","LM0292","E57byEHI","E7",21.63,22.15,97.6523702,2.58,2,"challenge"
"2248","LM0271","E57bxBEW","E7",23.76,24.25,97.98,2.44,2,"challenge"
"2249","LM0285","E57byBIT","E7",19.05,19.43,98.04426145,1.33,2,"challenge"
"2250","LM0261","E57bxDMN","E7",19.79,20.09,98.51,0.95,2,"challenge"
"2251","LM0258","E57bxCGS","E7",19.47,19.74,98.63,1.3,2,"challenge"
"2252","LM0235","E57bxEHM","E7",19.35,19.58,98.83,1.11,2,"challenge"
"2253","LM0257","E57bxEJP","E7",22.51,22.75,98.95,1.14,2,"challenge"
"2254","LM0229","E57bxBIO","E7",18.88,19.06,99.06,1.23,2,"challenge"
"2255","LM0265","E57byBKY","E7",26.3,26.43,99.5081347,2.54,2,"challenge"
"2256","LM0227","E57bxALV","E7",23.75,23.86,99.54,1.09,2,"challenge"
"2257","LM0234","E57bxJMZ","E7",32.68,32.76,99.76,1.26,2,"challenge"
"2258","LM0291","E57byPXY","E7",24.8,24.85,99.79879276,2.38,2,"challenge"
"2259","LM0284","E57byCRX","E7",22.43,22.39,100.1786512,2.2,2,"challenge"
"2260","LM0269","E57byEIV","E7",21.65,21.6,100.2314815,1.61,2,"challenge"
"2261","LM0249","E57bxFMR","E7",26.2,26.1,100.38,1.15,2,"challenge"
"2262","LM0294","E57byBGP","E7",17.09,17.02,100.4112808,0.82,2,"challenge"
"2263","LM0277","E57byBRZ","E7",23.99,23.88,100.4606365,1.54,2,"challenge"
"2264","LM0279","E57bySTZ","E7",21.49,21.35,100.6557377,1.67,2,"challenge"
"2265","LM0254","E57bxBQR","E7",22.48,22.32,100.72,2.33,2,"challenge"
"2266","LM0239","E57bxHPY","E7",19.56,19.41,100.77,1.14,2,"challenge"
"2267","LM0260","E57byRTX","E7",29.31,29.02,100.9993108,1.27,2,"challenge"
"2268","LM0259","E57bxAFV","E7",29.25,28.89,101.25,1.14,2,"challenge"
"2269","LM0272","E57byCKS","E7",23.14,22.77,101.6249451,1.68,2,"challenge"
"2270","LM0255","E57bxFGM","E7",18.58,18.26,101.75,0.96,2,"challenge"
"2271","LM0286","E57byDFQ","E7",19.46,19.07,102.045097,2.42,2,"challenge"
"2272","LM0264","E57bxOQT","E7",18.31,17.88,102.4,1.05,2,"challenge"
"2273","LM0236","E57bxPRV","E7",26.92,26.25,102.55,1.15,2,"challenge"
"2274","LM0256","E57bxBSU","E7",29.91,29.15,102.61,1.12,2,"challenge"
"2275","LM0276","E57byBDP","E7",30.37,29.59,102.6360257,1.87,2,"challenge"
"2276","LM0270","E57byAOZ","E7",24.55,23.89,102.7626622,2.23,2,"challenge"
"2277","LM0240","E57bxACZ","E7",21.09,20.45,103.13,1.56,2,"challenge"
"2278","LM0278","E57byQVX","E7",21.56,20.88,103.256705,2.62,2,"challenge"
"2279","LM0275","E57byAFK","E7",21.51,20.83,103.2645223,1.3,2,"challenge"
"2280","LM0233","E57bxDQW","E7",30.76,29.77,103.33,1.21,2,"challenge"
"2281","LM0288","E57byDHV","E7",20.41,19.74,103.3941236,3.54,2,"challenge"
"2282","LM0238","E57bxGMW","E7",22.14,21.39,103.51,1.36,2,"challenge"
"2283","LM0232","E57bxAGP","E7",27.32,26.37,103.6,1.21,2,"challenge"
"2284","LM0262","E57byCFV","E7",21.95,21.13,103.8807383,1.65,2,"challenge"
"2285","LM0282","E57byRWX","E7",31.29,30.09,103.9880359,2.35,2,"challenge"
"2286","LM0263","E57byDHI","E7",22.28,21.25,104.8470588,1.67,2,"challenge"
"2287","LM0287","E57byELU","E7",19.96,18.83,106.0010621,1.43,2,"challenge"
"2288","LM0280","E57byFJY","E7",19.16,17.57,109.0495162,3.1,2,"challenge"
"2289","LM0231","E57bxANS","E7",22.57,20.69,109.09,1.4,2,"challenge"
"2290","LM0228","E57bxCRZ","E7",24.14,21.23,113.71,1.2,2,"challenge"
"2291","LM0248","E57bxQTX","E7",22.06,23.46,94.03,1.57,3,"challenge"
"2292","LM0266","E57bxGRV","E7",22.57,23.94,94.28,0.96,3,"challenge"
"2293","LM0268","E57bxAWZ","E7",19.66,20.84,94.34,1.27,3,"challenge"
"2294","LM0289","E57byCER","E7",22.66,23.93,94.69285416,2.22,3,"challenge"
"2295","LM0295","E57byDMR","E7",20.29,21.31,95.21351478,1.82,3,"challenge"
"2296","LM0257","E57bxLOW","E7",21.7,22.75,95.38,1.79,3,"challenge"
"2297","LM0270","E57byARS","E7",22.9,23.89,95.8560067,1.18,3,"challenge"
"2298","LM0247","E57bxBKM","E7",26.04,27.13,95.98,2.77,3,"challenge"
"2299","LM0271","E57bxACO","E7",23.33,24.25,96.21,1.8,3,"challenge"
"2300","LM0251","E57bxGLO","E7",22.36,23.16,96.55,1.98,3,"challenge"
"2301","LM0261","E57bxDTW","E7",19.56,20.09,97.36,1.25,3,"challenge"
"2302","LM0235","E57bxQUZ","E7",19.13,19.58,97.7,1.12,3,"challenge"
"2303","LM0255","E57bxDFU","E7",17.98,18.26,98.47,1.49,3,"challenge"
"2304","LM0258","E57bxFYZ","E7",19.44,19.74,98.48,1.92,3,"challenge"
"2305","LM0294","E57byNOQ","E7",16.81,17.02,98.76615746,0.84,3,"challenge"
"2306","LM0272","E57byLQW","E7",22.5,22.77,98.81422925,1.28,3,"challenge"
"2307","LM0283","E57byBMR","E7",18.88,19.1,98.84816754,1.12,3,"challenge"
"2308","LM0229","E57bxAIO","E7",18.85,19.06,98.9,2.07,3,"challenge"
"2309","LM0279","E57byQSV","E7",21.12,21.35,98.92271663,1.4,3,"challenge"
"2310","LM0273","E57byCLX","E7",21.47,21.7,98.94009217,1.82,3,"challenge"
"2311","LM0249","E57bxLNU","E7",25.92,26.1,99.31,1.86,3,"challenge"
"2312","LM0269","E57byMNP","E7",21.5,21.6,99.53703704,1.31,3,"challenge"
"2313","LM0239","E57bxEFQ","E7",19.33,19.41,99.59,1.99,3,"challenge"
"2314","LM0292","E57bySYZ","E7",22.06,22.15,99.59367946,1.12,3,"challenge"
"2315","LM0227","E57bxIPS","E7",23.8,23.86,99.75,1.5,3,"challenge"
"2316","LM0265","E57byEIS","E7",26.41,26.43,99.92432841,1.47,3,"challenge"
"2317","LM0293","E57byAHT","E7",20.74,20.74,100,1.35,3,"challenge"
"2318","LM0254","E57bxCHI","E7",22.35,22.32,100.13,2.15,3,"challenge"
"2319","LM0238","E57bxKUZ","E7",21.42,21.39,100.14,1.46,3,"challenge"
"2320","LM0234","E57bxEKV","E7",33,32.76,100.73,1.46,3,"challenge"
"2321","LM0288","E57byAEG","E7",19.93,19.74,100.9625127,1.3,3,"challenge"
"2322","LM0260","E57byITX","E7",29.36,29.02,101.1716058,1.61,3,"challenge"
"2323","LM0285","E57byCHZ","E7",19.68,19.43,101.2866701,2.01,3,"challenge"
"2324","LM0284","E57byFMV","E7",22.76,22.39,101.6525234,1.95,3,"challenge"
"2325","LM0259","E57bxGTW","E7",29.46,28.89,101.97,1.68,3,"challenge"
"2326","LM0264","E57bxENV","E7",18.27,17.88,102.18,0.89,3,"challenge"
"2327","LM0232","E57bxGIU","E7",27,26.37,102.39,1.35,3,"challenge"
"2328","LM0277","E57byABP","E7",24.49,23.88,102.5544389,1.62,3,"challenge"
"2329","LM0263","E57byQRT","E7",21.82,21.25,102.6823529,1.48,3,"challenge"
"2330","LM0233","E57bxERY","E7",30.71,29.77,103.16,1.66,3,"challenge"
"2331","LM0278","E57byKMP","E7",21.63,20.88,103.591954,1.11,3,"challenge"
